utc_timestamp,cet_cest_timestamp,DE_solar_generation_actual,DE_wind_generation_actual
2016-06-29T18:00:00Z,2016-06-29T20:00:00+0200,1193,4634
2016-06-29T19:00:00Z,2016-06-29T21:00:00+0200,87,3986
2016-06-29T20:00:00Z,2016-06-29T22:00:00+0200,0,4541
2016-06-29T21:00:00Z,2016-06-29T23:00:00+0200,0,5098
2016-06-29T22:00:00Z,2016-06-30T00:00:00+0200,0,5565
2016-06-29T23:00:00Z,2016-06-30T01:00:00+0200,0,5633
2016-06-30T00:00:00Z,2016-06-30T02:00:00+0200,0,6143
2016-06-30T01:00:00Z,2016-06-30T03:00:00+0200,0,6946
2016-06-30T02:00:00Z,2016-06-30T04:00:00+0200,2,7513
2016-06-30T03:00:00Z,2016-06-30T05:00:00+0200,222,8043
2016-06-30T04:00:00Z,2016-06-30T06:00:00+0200,1215,8445
2016-06-30T05:00:00Z,2016-06-30T07:00:00+0200,2815,7588
2016-06-30T06:00:00Z,2016-06-30T08:00:00+0200,4436,6479
2016-06-30T07:00:00Z,2016-06-30T09:00:00+0200,6444,6235
2016-06-30T08:00:00Z,2016-06-30T10:00:00+0200,9517,6811
2016-06-30T09:00:00Z,2016-06-30T11:00:00+0200,12713,7983
2016-06-30T10:00:00Z,2016-06-30T12:00:00+0200,13994,8686
2016-06-30T11:00:00Z,2016-06-30T13:00:00+0200,14008,8679
2016-06-30T12:00:00Z,2016-06-30T14:00:00+0200,13874,8275
2016-06-30T13:00:00Z,2016-06-30T15:00:00+0200,13491,7489
2016-06-30T14:00:00Z,2016-06-30T16:00:00+0200,11645,6302
2016-06-30T15:00:00Z,2016-06-30T17:00:00+0200,9033,5210
2016-06-30T16:00:00Z,2016-06-30T18:00:00+0200,5925,4309
2016-06-30T17:00:00Z,2016-06-30T19:00:00+0200,2996,3307
2016-06-30T18:00:00Z,2016-06-30T20:00:00+0200,964,2897
2016-06-30T19:00:00Z,2016-06-30T21:00:00+0200,83,2958
2016-06-30T20:00:00Z,2016-06-30T22:00:00+0200,0,3808
2016-06-30T21:00:00Z,2016-06-30T23:00:00+0200,0,4919
2016-06-30T22:00:00Z,2016-07-01T00:00:00+0200,0,5919
2016-06-30T23:00:00Z,2016-07-01T01:00:00+0200,0,6709
2016-07-01T00:00:00Z,2016-07-01T02:00:00+0200,0,7328
2016-07-01T01:00:00Z,2016-07-01T03:00:00+0200,0,8343
2016-07-01T02:00:00Z,2016-07-01T04:00:00+0200,2,9724
2016-07-01T03:00:00Z,2016-07-01T05:00:00+0200,280,11197
2016-07-01T04:00:00Z,2016-07-01T06:00:00+0200,1776,11860
2016-07-01T05:00:00Z,2016-07-01T07:00:00+0200,4822,11549
2016-07-01T06:00:00Z,2016-07-01T08:00:00+0200,8921,11664
2016-07-01T07:00:00Z,2016-07-01T09:00:00+0200,12913,12706
2016-07-01T08:00:00Z,2016-07-01T10:00:00+0200,15992,13787
2016-07-01T09:00:00Z,2016-07-01T11:00:00+0200,17254,13926
2016-07-01T10:00:00Z,2016-07-01T12:00:00+0200,17090,13953
2016-07-01T11:00:00Z,2016-07-01T13:00:00+0200,17215,13071
2016-07-01T12:00:00Z,2016-07-01T14:00:00+0200,17188,11862
2016-07-01T13:00:00Z,2016-07-01T15:00:00+0200,16384,11170
2016-07-01T14:00:00Z,2016-07-01T16:00:00+0200,14304,10317
2016-07-01T15:00:00Z,2016-07-01T17:00:00+0200,11121,9205
2016-07-01T16:00:00Z,2016-07-01T18:00:00+0200,7246,8418
2016-07-01T17:00:00Z,2016-07-01T19:00:00+0200,3556,7212
2016-07-01T18:00:00Z,2016-07-01T20:00:00+0200,1109,6627
2016-07-01T19:00:00Z,2016-07-01T21:00:00+0200,75,6931
2016-07-01T20:00:00Z,2016-07-01T22:00:00+0200,0,8514
2016-07-01T21:00:00Z,2016-07-01T23:00:00+0200,0,9950
2016-07-01T22:00:00Z,2016-07-02T00:00:00+0200,0,11192
2016-07-01T23:00:00Z,2016-07-02T01:00:00+0200,0,12481
2016-07-02T00:00:00Z,2016-07-02T02:00:00+0200,0,12865
2016-07-02T01:00:00Z,2016-07-02T03:00:00+0200,0,12621
2016-07-02T02:00:00Z,2016-07-02T04:00:00+0200,2,12467
2016-07-02T03:00:00Z,2016-07-02T05:00:00+0200,208,12828
2016-07-02T04:00:00Z,2016-07-02T06:00:00+0200,1361,12932
2016-07-02T05:00:00Z,2016-07-02T07:00:00+0200,3195,11329
2016-07-02T06:00:00Z,2016-07-02T08:00:00+0200,5251,10935
2016-07-02T07:00:00Z,2016-07-02T09:00:00+0200,7354,11603
2016-07-02T08:00:00Z,2016-07-02T10:00:00+0200,9060,11998
2016-07-02T09:00:00Z,2016-07-02T11:00:00+0200,10146,12651
2016-07-02T10:00:00Z,2016-07-02T12:00:00+0200,10881,12461
2016-07-02T11:00:00Z,2016-07-02T13:00:00+0200,10519,12435
2016-07-02T12:00:00Z,2016-07-02T14:00:00+0200,10641,12436
2016-07-02T13:00:00Z,2016-07-02T15:00:00+0200,10160,11884
2016-07-02T14:00:00Z,2016-07-02T16:00:00+0200,9088,11201
2016-07-02T15:00:00Z,2016-07-02T17:00:00+0200,7576,10357
2016-07-02T16:00:00Z,2016-07-02T18:00:00+0200,5615,9953
2016-07-02T17:00:00Z,2016-07-02T19:00:00+0200,3022,8697
2016-07-02T18:00:00Z,2016-07-02T20:00:00+0200,1126,7807
2016-07-02T19:00:00Z,2016-07-02T21:00:00+0200,123,7379
2016-07-02T20:00:00Z,2016-07-02T22:00:00+0200,0,8403
2016-07-02T21:00:00Z,2016-07-02T23:00:00+0200,0,10014
2016-07-02T22:00:00Z,2016-07-03T00:00:00+0200,0,10602
2016-07-02T23:00:00Z,2016-07-03T01:00:00+0200,0,11305
2016-07-03T00:00:00Z,2016-07-03T02:00:00+0200,0,11547
2016-07-03T01:00:00Z,2016-07-03T03:00:00+0200,0,11142
2016-07-03T02:00:00Z,2016-07-03T04:00:00+0200,2,10598
2016-07-03T03:00:00Z,2016-07-03T05:00:00+0200,276,10000
2016-07-03T04:00:00Z,2016-07-03T06:00:00+0200,1891,8615
2016-07-03T05:00:00Z,2016-07-03T07:00:00+0200,5339,6755
2016-07-03T06:00:00Z,2016-07-03T08:00:00+0200,9776,6416
2016-07-03T07:00:00Z,2016-07-03T09:00:00+0200,14069,6933
2016-07-03T08:00:00Z,2016-07-03T10:00:00+0200,16676,8145
2016-07-03T09:00:00Z,2016-07-03T11:00:00+0200,17642,8705
2016-07-03T10:00:00Z,2016-07-03T12:00:00+0200,17807,9123
2016-07-03T11:00:00Z,2016-07-03T13:00:00+0200,16786,9938
2016-07-03T12:00:00Z,2016-07-03T14:00:00+0200,15179,10018
2016-07-03T13:00:00Z,2016-07-03T15:00:00+0200,13884,10229
2016-07-03T14:00:00Z,2016-07-03T16:00:00+0200,11979,9411
2016-07-03T15:00:00Z,2016-07-03T17:00:00+0200,9375,8085
2016-07-03T16:00:00Z,2016-07-03T18:00:00+0200,6240,7390
2016-07-03T17:00:00Z,2016-07-03T19:00:00+0200,3197,6053
2016-07-03T18:00:00Z,2016-07-03T20:00:00+0200,1077,4533
2016-07-03T19:00:00Z,2016-07-03T21:00:00+0200,97,4042
2016-07-03T20:00:00Z,2016-07-03T22:00:00+0200,0,4085
2016-07-03T21:00:00Z,2016-07-03T23:00:00+0200,0,4346
2016-07-03T22:00:00Z,2016-07-04T00:00:00+0200,0,4429
2016-07-03T23:00:00Z,2016-07-04T01:00:00+0200,0,4260
2016-07-04T00:00:00Z,2016-07-04T02:00:00+0200,0,4388
2016-07-04T01:00:00Z,2016-07-04T03:00:00+0200,0,4330
2016-07-04T02:00:00Z,2016-07-04T04:00:00+0200,2,4296
2016-07-04T03:00:00Z,2016-07-04T05:00:00+0200,234,3901
2016-07-04T04:00:00Z,2016-07-04T06:00:00+0200,1595,3360
2016-07-04T05:00:00Z,2016-07-04T07:00:00+0200,4482,2548
2016-07-04T06:00:00Z,2016-07-04T08:00:00+0200,8621,2058
2016-07-04T07:00:00Z,2016-07-04T09:00:00+0200,13730,2104
2016-07-04T08:00:00Z,2016-07-04T10:00:00+0200,18274,2428
2016-07-04T09:00:00Z,2016-07-04T11:00:00+0200,20731,2627
2016-07-04T10:00:00Z,2016-07-04T12:00:00+0200,20588,2675
2016-07-04T11:00:00Z,2016-07-04T13:00:00+0200,19859,2595
2016-07-04T12:00:00Z,2016-07-04T14:00:00+0200,18721,2657
2016-07-04T13:00:00Z,2016-07-04T15:00:00+0200,17380,2445
2016-07-04T14:00:00Z,2016-07-04T16:00:00+0200,14906,2062
2016-07-04T15:00:00Z,2016-07-04T17:00:00+0200,11458,1539
2016-07-04T16:00:00Z,2016-07-04T18:00:00+0200,7762,1062
2016-07-04T17:00:00Z,2016-07-04T19:00:00+0200,3926,591
2016-07-04T18:00:00Z,2016-07-04T20:00:00+0200,1236,394
2016-07-04T19:00:00Z,2016-07-04T21:00:00+0200,98,591
2016-07-04T20:00:00Z,2016-07-04T22:00:00+0200,0,890
2016-07-04T21:00:00Z,2016-07-04T23:00:00+0200,0,1396
2016-07-04T22:00:00Z,2016-07-05T00:00:00+0200,0,2040
2016-07-04T23:00:00Z,2016-07-05T01:00:00+0200,0,2871
2016-07-05T00:00:00Z,2016-07-05T02:00:00+0200,0,3506
2016-07-05T01:00:00Z,2016-07-05T03:00:00+0200,0,3971
2016-07-05T02:00:00Z,2016-07-05T04:00:00+0200,1,4233
2016-07-05T03:00:00Z,2016-07-05T05:00:00+0200,195,4357
2016-07-05T04:00:00Z,2016-07-05T06:00:00+0200,1540,4411
2016-07-05T05:00:00Z,2016-07-05T07:00:00+0200,4253,4051
2016-07-05T06:00:00Z,2016-07-05T08:00:00+0200,8367,3750
2016-07-05T07:00:00Z,2016-07-05T09:00:00+0200,12817,5045
2016-07-05T08:00:00Z,2016-07-05T10:00:00+0200,16074,7142
2016-07-05T09:00:00Z,2016-07-05T11:00:00+0200,17054,9724
2016-07-05T10:00:00Z,2016-07-05T12:00:00+0200,16718,12166
2016-07-05T11:00:00Z,2016-07-05T13:00:00+0200,16815,14407
2016-07-05T12:00:00Z,2016-07-05T14:00:00+0200,17231,16937
2016-07-05T13:00:00Z,2016-07-05T15:00:00+0200,16694,19303
2016-07-05T14:00:00Z,2016-07-05T16:00:00+0200,14956,21094
2016-07-05T15:00:00Z,2016-07-05T17:00:00+0200,11412,22552
2016-07-05T16:00:00Z,2016-07-05T18:00:00+0200,7257,23199
2016-07-05T17:00:00Z,2016-07-05T19:00:00+0200,3590,23592
2016-07-05T18:00:00Z,2016-07-05T20:00:00+0200,1076,23115
2016-07-05T19:00:00Z,2016-07-05T21:00:00+0200,71,22085
2016-07-05T20:00:00Z,2016-07-05T22:00:00+0200,0,21904
2016-07-05T21:00:00Z,2016-07-05T23:00:00+0200,0,22570
2016-07-05T22:00:00Z,2016-07-06T00:00:00+0200,0,22158
2016-07-05T23:00:00Z,2016-07-06T01:00:00+0200,0,21798
2016-07-06T00:00:00Z,2016-07-06T02:00:00+0200,0,21625
2016-07-06T01:00:00Z,2016-07-06T03:00:00+0200,0,20844
2016-07-06T02:00:00Z,2016-07-06T04:00:00+0200,1,20293
2016-07-06T03:00:00Z,2016-07-06T05:00:00+0200,210,19564
2016-07-06T04:00:00Z,2016-07-06T06:00:00+0200,1601,18910
2016-07-06T05:00:00Z,2016-07-06T07:00:00+0200,4395,19217
2016-07-06T06:00:00Z,2016-07-06T08:00:00+0200,8390,19494
2016-07-06T07:00:00Z,2016-07-06T09:00:00+0200,12593,20835
2016-07-06T08:00:00Z,2016-07-06T10:00:00+0200,16374,21476
2016-07-06T09:00:00Z,2016-07-06T11:00:00+0200,18333,21703
2016-07-06T10:00:00Z,2016-07-06T12:00:00+0200,19345,22084
2016-07-06T11:00:00Z,2016-07-06T13:00:00+0200,19907,22063
2016-07-06T12:00:00Z,2016-07-06T14:00:00+0200,19671,21679
2016-07-06T13:00:00Z,2016-07-06T15:00:00+0200,18570,21372
2016-07-06T14:00:00Z,2016-07-06T16:00:00+0200,16265,20650
2016-07-06T15:00:00Z,2016-07-06T17:00:00+0200,12725,20018
2016-07-06T16:00:00Z,2016-07-06T18:00:00+0200,8196,19061
2016-07-06T17:00:00Z,2016-07-06T19:00:00+0200,4133,17209
2016-07-06T18:00:00Z,2016-07-06T20:00:00+0200,1311,14330
2016-07-06T19:00:00Z,2016-07-06T21:00:00+0200,97,11690
2016-07-06T20:00:00Z,2016-07-06T22:00:00+0200,0,10250
2016-07-06T21:00:00Z,2016-07-06T23:00:00+0200,0,9598
2016-07-06T22:00:00Z,2016-07-07T00:00:00+0200,0,8565
2016-07-06T23:00:00Z,2016-07-07T01:00:00+0200,0,8000
2016-07-07T00:00:00Z,2016-07-07T02:00:00+0200,0,7646
2016-07-07T01:00:00Z,2016-07-07T03:00:00+0200,0,7685
2016-07-07T02:00:00Z,2016-07-07T04:00:00+0200,1,7153
2016-07-07T03:00:00Z,2016-07-07T05:00:00+0200,249,6467
2016-07-07T04:00:00Z,2016-07-07T06:00:00+0200,1807,5195
2016-07-07T05:00:00Z,2016-07-07T07:00:00+0200,5638,3699
2016-07-07T06:00:00Z,2016-07-07T08:00:00+0200,11127,3962
2016-07-07T07:00:00Z,2016-07-07T09:00:00+0200,16441,4816
2016-07-07T08:00:00Z,2016-07-07T10:00:00+0200,20142,5215
2016-07-07T09:00:00Z,2016-07-07T11:00:00+0200,22472,5072
2016-07-07T10:00:00Z,2016-07-07T12:00:00+0200,24024,5282
2016-07-07T11:00:00Z,2016-07-07T13:00:00+0200,24868,5554
2016-07-07T12:00:00Z,2016-07-07T14:00:00+0200,23966,5597
2016-07-07T13:00:00Z,2016-07-07T15:00:00+0200,21869,5564
2016-07-07T14:00:00Z,2016-07-07T16:00:00+0200,18235,5389
2016-07-07T15:00:00Z,2016-07-07T17:00:00+0200,13471,5391
2016-07-07T16:00:00Z,2016-07-07T18:00:00+0200,8295,5096
2016-07-07T17:00:00Z,2016-07-07T19:00:00+0200,3833,4141
2016-07-07T18:00:00Z,2016-07-07T20:00:00+0200,1205,2952
2016-07-07T19:00:00Z,2016-07-07T21:00:00+0200,91,2199
2016-07-07T20:00:00Z,2016-07-07T22:00:00+0200,0,1879
2016-07-07T21:00:00Z,2016-07-07T23:00:00+0200,0,1887
2016-07-07T22:00:00Z,2016-07-08T00:00:00+0200,0,2240
2016-07-07T23:00:00Z,2016-07-08T01:00:00+0200,0,2908
2016-07-08T00:00:00Z,2016-07-08T02:00:00+0200,0,3623
2016-07-08T01:00:00Z,2016-07-08T03:00:00+0200,0,4437
2016-07-08T02:00:00Z,2016-07-08T04:00:00+0200,1,5086
2016-07-08T03:00:00Z,2016-07-08T05:00:00+0200,211,5345
2016-07-08T04:00:00Z,2016-07-08T06:00:00+0200,1678,5038
2016-07-08T05:00:00Z,2016-07-08T07:00:00+0200,4814,4143
2016-07-08T06:00:00Z,2016-07-08T08:00:00+0200,9149,3029
2016-07-08T07:00:00Z,2016-07-08T09:00:00+0200,13530,2288
2016-07-08T08:00:00Z,2016-07-08T10:00:00+0200,17471,2937
2016-07-08T09:00:00Z,2016-07-08T11:00:00+0200,20200,4558
2016-07-08T10:00:00Z,2016-07-08T12:00:00+0200,20805,6838
2016-07-08T11:00:00Z,2016-07-08T13:00:00+0200,19902,9092
2016-07-08T12:00:00Z,2016-07-08T14:00:00+0200,17624,11393
2016-07-08T13:00:00Z,2016-07-08T15:00:00+0200,15029,13100
2016-07-08T14:00:00Z,2016-07-08T16:00:00+0200,11964,13711
2016-07-08T15:00:00Z,2016-07-08T17:00:00+0200,8840,14765
2016-07-08T16:00:00Z,2016-07-08T18:00:00+0200,5587,15806
2016-07-08T17:00:00Z,2016-07-08T19:00:00+0200,2959,15504
2016-07-08T18:00:00Z,2016-07-08T20:00:00+0200,1010,15125
2016-07-08T19:00:00Z,2016-07-08T21:00:00+0200,78,14964
2016-07-08T20:00:00Z,2016-07-08T22:00:00+0200,0,14604
2016-07-08T21:00:00Z,2016-07-08T23:00:00+0200,0,14892
2016-07-08T22:00:00Z,2016-07-09T00:00:00+0200,0,15195
2016-07-08T23:00:00Z,2016-07-09T01:00:00+0200,0,14575
2016-07-09T00:00:00Z,2016-07-09T02:00:00+0200,0,13614
2016-07-09T01:00:00Z,2016-07-09T03:00:00+0200,0,12722
2016-07-09T02:00:00Z,2016-07-09T04:00:00+0200,0,12424
2016-07-09T03:00:00Z,2016-07-09T05:00:00+0200,177,11517
2016-07-09T04:00:00Z,2016-07-09T06:00:00+0200,1471,10118
2016-07-09T05:00:00Z,2016-07-09T07:00:00+0200,4188,8785
2016-07-09T06:00:00Z,2016-07-09T08:00:00+0200,8217,9176
2016-07-09T07:00:00Z,2016-07-09T09:00:00+0200,12691,10210
2016-07-09T08:00:00Z,2016-07-09T10:00:00+0200,16081,11050
2016-07-09T09:00:00Z,2016-07-09T11:00:00+0200,18760,10853
2016-07-09T10:00:00Z,2016-07-09T12:00:00+0200,20453,10538
2016-07-09T11:00:00Z,2016-07-09T13:00:00+0200,20711,10333
2016-07-09T12:00:00Z,2016-07-09T14:00:00+0200,19875,9891
2016-07-09T13:00:00Z,2016-07-09T15:00:00+0200,18426,9340
2016-07-09T14:00:00Z,2016-07-09T16:00:00+0200,15583,8301
2016-07-09T15:00:00Z,2016-07-09T17:00:00+0200,11674,7680
2016-07-09T16:00:00Z,2016-07-09T18:00:00+0200,7505,6262
2016-07-09T17:00:00Z,2016-07-09T19:00:00+0200,3444,4619
2016-07-09T18:00:00Z,2016-07-09T20:00:00+0200,1068,3163
2016-07-09T19:00:00Z,2016-07-09T21:00:00+0200,78,3016
2016-07-09T20:00:00Z,2016-07-09T22:00:00+0200,0,3328
2016-07-09T21:00:00Z,2016-07-09T23:00:00+0200,0,4105
2016-07-09T22:00:00Z,2016-07-10T00:00:00+0200,0,5047
2016-07-09T23:00:00Z,2016-07-10T01:00:00+0200,0,6175
2016-07-10T00:00:00Z,2016-07-10T02:00:00+0200,0,7123
2016-07-10T01:00:00Z,2016-07-10T03:00:00+0200,0,7882
2016-07-10T02:00:00Z,2016-07-10T04:00:00+0200,1,8531
2016-07-10T03:00:00Z,2016-07-10T05:00:00+0200,187,8749
2016-07-10T04:00:00Z,2016-07-10T06:00:00+0200,1575,8505
2016-07-10T05:00:00Z,2016-07-10T07:00:00+0200,4930,7905
2016-07-10T06:00:00Z,2016-07-10T08:00:00+0200,10133,6883
2016-07-10T07:00:00Z,2016-07-10T09:00:00+0200,15665,7007
2016-07-10T08:00:00Z,2016-07-10T10:00:00+0200,20024,8323
2016-07-10T09:00:00Z,2016-07-10T11:00:00+0200,22986,9099
2016-07-10T10:00:00Z,2016-07-10T12:00:00+0200,24400,9400
2016-07-10T11:00:00Z,2016-07-10T13:00:00+0200,24506,9482
2016-07-10T12:00:00Z,2016-07-10T14:00:00+0200,23604,9243
2016-07-10T13:00:00Z,2016-07-10T15:00:00+0200,21385,8812
2016-07-10T14:00:00Z,2016-07-10T16:00:00+0200,17915,7925
2016-07-10T15:00:00Z,2016-07-10T17:00:00+0200,13098,7098
2016-07-10T16:00:00Z,2016-07-10T18:00:00+0200,7944,5618
2016-07-10T17:00:00Z,2016-07-10T19:00:00+0200,3548,4684
2016-07-10T18:00:00Z,2016-07-10T20:00:00+0200,1052,4410
2016-07-10T19:00:00Z,2016-07-10T21:00:00+0200,69,5434
2016-07-10T20:00:00Z,2016-07-10T22:00:00+0200,0,6721
2016-07-10T21:00:00Z,2016-07-10T23:00:00+0200,0,8489
2016-07-10T22:00:00Z,2016-07-11T00:00:00+0200,0,10364
2016-07-10T23:00:00Z,2016-07-11T01:00:00+0200,0,11395
2016-07-11T00:00:00Z,2016-07-11T02:00:00+0200,0,12163
2016-07-11T01:00:00Z,2016-07-11T03:00:00+0200,0,11660
2016-07-11T02:00:00Z,2016-07-11T04:00:00+0200,0,10904
2016-07-11T03:00:00Z,2016-07-11T05:00:00+0200,175,10740
2016-07-11T04:00:00Z,2016-07-11T06:00:00+0200,1560,10830
2016-07-11T05:00:00Z,2016-07-11T07:00:00+0200,4481,10010
2016-07-11T06:00:00Z,2016-07-11T08:00:00+0200,8513,10446
2016-07-11T07:00:00Z,2016-07-11T09:00:00+0200,12858,12095
2016-07-11T08:00:00Z,2016-07-11T10:00:00+0200,16820,14017
2016-07-11T09:00:00Z,2016-07-11T11:00:00+0200,19525,16318
2016-07-11T10:00:00Z,2016-07-11T12:00:00+0200,19979,17868
2016-07-11T11:00:00Z,2016-07-11T13:00:00+0200,19172,19066
2016-07-11T12:00:00Z,2016-07-11T14:00:00+0200,17613,19577
2016-07-11T13:00:00Z,2016-07-11T15:00:00+0200,15564,19496
2016-07-11T14:00:00Z,2016-07-11T16:00:00+0200,12370,19129
2016-07-11T15:00:00Z,2016-07-11T17:00:00+0200,8964,18268
2016-07-11T16:00:00Z,2016-07-11T18:00:00+0200,6020,17016
2016-07-11T17:00:00Z,2016-07-11T19:00:00+0200,3112,14866
2016-07-11T18:00:00Z,2016-07-11T20:00:00+0200,1024,12273
2016-07-11T19:00:00Z,2016-07-11T21:00:00+0200,78,10874
2016-07-11T20:00:00Z,2016-07-11T22:00:00+0200,0,10608
2016-07-11T21:00:00Z,2016-07-11T23:00:00+0200,0,10872
2016-07-11T22:00:00Z,2016-07-12T00:00:00+0200,0,10670
2016-07-11T23:00:00Z,2016-07-12T01:00:00+0200,0,10430
2016-07-12T00:00:00Z,2016-07-12T02:00:00+0200,0,9545
2016-07-12T01:00:00Z,2016-07-12T03:00:00+0200,0,9087
2016-07-12T02:00:00Z,2016-07-12T04:00:00+0200,0,8665
2016-07-12T03:00:00Z,2016-07-12T05:00:00+0200,121,8047
2016-07-12T04:00:00Z,2016-07-12T06:00:00+0200,1057,7911
2016-07-12T05:00:00Z,2016-07-12T07:00:00+0200,3022,7211
2016-07-12T06:00:00Z,2016-07-12T08:00:00+0200,5847,7075
2016-07-12T07:00:00Z,2016-07-12T09:00:00+0200,8765,7648
2016-07-12T08:00:00Z,2016-07-12T10:00:00+0200,11442,8590
2016-07-12T09:00:00Z,2016-07-12T11:00:00+0200,13230,9524
2016-07-12T10:00:00Z,2016-07-12T12:00:00+0200,14485,9676
2016-07-12T11:00:00Z,2016-07-12T13:00:00+0200,14406,9483
2016-07-12T12:00:00Z,2016-07-12T14:00:00+0200,13041,8737
2016-07-12T13:00:00Z,2016-07-12T15:00:00+0200,10992,7854
2016-07-12T14:00:00Z,2016-07-12T16:00:00+0200,8548,6277
2016-07-12T15:00:00Z,2016-07-12T17:00:00+0200,6016,4710
2016-07-12T16:00:00Z,2016-07-12T18:00:00+0200,4014,3869
2016-07-12T17:00:00Z,2016-07-12T19:00:00+0200,2232,2925
2016-07-12T18:00:00Z,2016-07-12T20:00:00+0200,734,2346
2016-07-12T19:00:00Z,2016-07-12T21:00:00+0200,64,1998
2016-07-12T20:00:00Z,2016-07-12T22:00:00+0200,0,2203
2016-07-12T21:00:00Z,2016-07-12T23:00:00+0200,0,2285
2016-07-12T22:00:00Z,2016-07-13T00:00:00+0200,0,2215
2016-07-12T23:00:00Z,2016-07-13T01:00:00+0200,0,1934
2016-07-13T00:00:00Z,2016-07-13T02:00:00+0200,0,1555
2016-07-13T01:00:00Z,2016-07-13T03:00:00+0200,0,1430
2016-07-13T02:00:00Z,2016-07-13T04:00:00+0200,0,1313
2016-07-13T03:00:00Z,2016-07-13T05:00:00+0200,130,1371
2016-07-13T04:00:00Z,2016-07-13T06:00:00+0200,1166,1591
2016-07-13T05:00:00Z,2016-07-13T07:00:00+0200,3309,1348
2016-07-13T06:00:00Z,2016-07-13T08:00:00+0200,6280,961
2016-07-13T07:00:00Z,2016-07-13T09:00:00+0200,9905,944
2016-07-13T08:00:00Z,2016-07-13T10:00:00+0200,12949,1121
2016-07-13T09:00:00Z,2016-07-13T11:00:00+0200,14549,1357
2016-07-13T10:00:00Z,2016-07-13T12:00:00+0200,14939,2247
2016-07-13T11:00:00Z,2016-07-13T13:00:00+0200,13561,2946
2016-07-13T12:00:00Z,2016-07-13T14:00:00+0200,12464,3134
2016-07-13T13:00:00Z,2016-07-13T15:00:00+0200,11267,3240
2016-07-13T14:00:00Z,2016-07-13T16:00:00+0200,9255,3688
2016-07-13T15:00:00Z,2016-07-13T17:00:00+0200,6627,3706
2016-07-13T16:00:00Z,2016-07-13T18:00:00+0200,4196,4208
2016-07-13T17:00:00Z,2016-07-13T19:00:00+0200,2105,4091
2016-07-13T18:00:00Z,2016-07-13T20:00:00+0200,628,3829
2016-07-13T19:00:00Z,2016-07-13T21:00:00+0200,54,3672
2016-07-13T20:00:00Z,2016-07-13T22:00:00+0200,0,3744
2016-07-13T21:00:00Z,2016-07-13T23:00:00+0200,0,4242
2016-07-13T22:00:00Z,2016-07-14T00:00:00+0200,0,4907
2016-07-13T23:00:00Z,2016-07-14T01:00:00+0200,0,5723
2016-07-14T00:00:00Z,2016-07-14T02:00:00+0200,0,6492
2016-07-14T01:00:00Z,2016-07-14T03:00:00+0200,0,7003
2016-07-14T02:00:00Z,2016-07-14T04:00:00+0200,0,7223
2016-07-14T03:00:00Z,2016-07-14T05:00:00+0200,79,7760
2016-07-14T04:00:00Z,2016-07-14T06:00:00+0200,777,7945
2016-07-14T05:00:00Z,2016-07-14T07:00:00+0200,2354,7934
2016-07-14T06:00:00Z,2016-07-14T08:00:00+0200,4736,8125
2016-07-14T07:00:00Z,2016-07-14T09:00:00+0200,7311,9444
2016-07-14T08:00:00Z,2016-07-14T10:00:00+0200,9613,11309
2016-07-14T09:00:00Z,2016-07-14T11:00:00+0200,11424,12829
2016-07-14T10:00:00Z,2016-07-14T12:00:00+0200,12532,13359
2016-07-14T11:00:00Z,2016-07-14T13:00:00+0200,13088,14037
2016-07-14T12:00:00Z,2016-07-14T14:00:00+0200,13302,14241
2016-07-14T13:00:00Z,2016-07-14T15:00:00+0200,12553,14467
2016-07-14T14:00:00Z,2016-07-14T16:00:00+0200,11189,14697
2016-07-14T15:00:00Z,2016-07-14T17:00:00+0200,8875,15183
2016-07-14T16:00:00Z,2016-07-14T18:00:00+0200,5828,15773
2016-07-14T17:00:00Z,2016-07-14T19:00:00+0200,2838,15963
2016-07-14T18:00:00Z,2016-07-14T20:00:00+0200,821,16035
2016-07-14T19:00:00Z,2016-07-14T21:00:00+0200,42,16488
2016-07-14T20:00:00Z,2016-07-14T22:00:00+0200,0,16997
2016-07-14T21:00:00Z,2016-07-14T23:00:00+0200,0,17159
2016-07-14T22:00:00Z,2016-07-15T00:00:00+0200,0,16964
2016-07-14T23:00:00Z,2016-07-15T01:00:00+0200,0,16723
2016-07-15T00:00:00Z,2016-07-15T02:00:00+0200,0,16765
2016-07-15T01:00:00Z,2016-07-15T03:00:00+0200,0,16503
2016-07-15T02:00:00Z,2016-07-15T04:00:00+0200,0,16514
2016-07-15T03:00:00Z,2016-07-15T05:00:00+0200,81,16422
2016-07-15T04:00:00Z,2016-07-15T06:00:00+0200,956,16367
2016-07-15T05:00:00Z,2016-07-15T07:00:00+0200,3001,15611
2016-07-15T06:00:00Z,2016-07-15T08:00:00+0200,6051,15273
2016-07-15T07:00:00Z,2016-07-15T09:00:00+0200,9287,15243
2016-07-15T08:00:00Z,2016-07-15T10:00:00+0200,11984,15242
2016-07-15T09:00:00Z,2016-07-15T11:00:00+0200,12750,14916
2016-07-15T10:00:00Z,2016-07-15T12:00:00+0200,13313,14964
2016-07-15T11:00:00Z,2016-07-15T13:00:00+0200,13687,15018
2016-07-15T12:00:00Z,2016-07-15T14:00:00+0200,13735,14504
2016-07-15T13:00:00Z,2016-07-15T15:00:00+0200,12934,13999
2016-07-15T14:00:00Z,2016-07-15T16:00:00+0200,11429,13182
